Car_ID,Model,Production_Date,Color,Price
3807,Model X,2022-11-24,SILVER,90732.25
3808,Model Y,2023-02-20,WHITE,56656.1
3809,Model Y,2022-02-11,WHITE,54469.03
3810,Model S,2022-07-17,BLACK,126436.81
3811,Model Y,2022-08-20,GREY,56368.2
3812,Model 3,2022-11-30,RED,41451.56
3813,Model X,2022-03-04,WHITE,108916.91
3814,Model X,2022-03-07,GREY,111299.21
3815,Model S,2022-03-28,SILVER,133362.91
3816,Model Y,2022-04-27,GREY,59594.6
3817,Model S,2023-04-04,SILVER,85811.61
3818,Model 3,2023-03-02,SILVER,43739.92
3819,Model S,2023-01-01,RED,101715.22
3820,Model X,2021-09-03,WHITE,115012.59
3821,Model Y,2023-01-14,BLACK,50703.34
3822,Model S,2023-04-24,GREY,127763.18
3823,Model S,2021-12-07,GREY,116259.05
3824,Model X,2023-01-10,RED,91207.57
3825,Model S,2021-09-24,RED,138918.04
3826,Model X,2022-09-21,RED,136087.41
3827,Model Y,2023-06-15,SILVER,58078.23
3828,Model Y,2022-09-03,GREY,53804.46
3829,Model 3,2023-07-06,GREY,40803.6
3830,Model S,2023-05-21,RED,124166.94
3831,Model 3,2022-03-15,WHITE,42374.76
3832,Model X,2022-03-06,WHITE,101804.57
3833,Model S,2022-06-13,GREY,125586.89
3834,Model S,2023-02-18,RED,108124.32
3835,Model Y,2023-05-07,SILVER,55200.81
3836,Model Y,2022-07-12,GREY,55781.58
3837,Model X,2022-08-31,RED,144083.37
3838,Model Y,2023-05-12,BLACK,53202.27
3839,Model X,2021-12-03,RED,114564.71
3840,Model S,2022-11-04,BLACK,134261.44
3841,Model Y,2021-08-11,WHITE,51816.24
3842,Model S,2022-07-24,RED,112281.77
3843,Model S,2021-08-13,WHITE,138963.23
3844,Model 3,2021-11-25,WHITE,46367.9
3845,Model S,2023-01-19,SILVER,136360.42
3846,Model S,2022-03-21,RED,137574.05
3847,Model Y,2022-09-29,RED,51179.24
3848,Model 3,2023-04-04,RED,46594.33
3849,Model S,2021-10-27,GREY,130395.99
3850,Model X,2022-11-12,GREY,148491.84
3851,Model X,2022-11-12,SILVER,97973.76
3852,Model X,2022-07-27,WHITE,99998.43
3853,Model S,2023-05-18,GREY,118174.7
3854,Model X,2021-12-24,GREY,149235.83
3855,Model X,2021-09-14,BLACK,124308.21
3856,Model X,2022-11-23,WHITE,140085.23
3857,Model Y,2022-03-02,GREY,50887.15
3858,Model X,2023-01-04,RED,134489.98
3859,Model X,2022-03-27,WHITE,99472.4
3860,Model 3,2023-04-22,WHITE,47178.98
3861,Model S,2022-05-23,SILVER,129003.77
3862,Model S,2022-07-13,RED,112951.52
3863,Model X,2021-08-30,WHITE,117082.83
3864,Model X,2022-05-21,RED,127911.2
3865,Model X,2022-06-09,GREY,105801.8
3866,Model 3,2023-05-11,BLACK,46052.16
3867,Model S,2021-08-28,WHITE,114020.57
3868,Model S,2021-12-16,WHITE,104776.88
3869,Model S,2023-05-26,SILVER,135854.48
3870,Model X,2022-10-22,RED,119006.57
3871,Model S,2021-10-04,BLACK,122053.61
3872,Model S,2022-10-22,BLACK,81717.98
3873,Model 3,2021-10-06,WHITE,56603.09
3874,Model X,2023-02-18,WHITE,104429.27
3875,Model 3,2022-10-11,GREY,54220.64
3876,Model S,2022-06-29,BLACK,112412.14
3877,Model Y,2021-10-12,SILVER,55757.79
3878,Model S,2022-05-03,SILVER,90315.31
3879,Model Y,2021-11-20,RED,53006.88
3880,Model S,2023-05-27,RED,122068.23
3881,Model Y,2022-07-13,SILVER,57317.03
3882,Model 3,2022-08-12,WHITE,40875.02
3883,Model X,2021-12-01,WHITE,144731.04
3884,Model Y,2021-09-18,SILVER,54993.95
3885,Model Y,2023-04-04,RED,56407.72
3886,Model X,2021-10-24,SILVER,96298.48
3887,Model S,2021-10-13,SILVER,88778.18
3888,Model 3,2021-10-05,RED,43590.6
3889,Model S,2023-04-16,BLACK,134447.05
3890,Model S,2023-06-26,GREY,91010.16
3891,Model S,2023-06-27,WHITE,97418.09
3892,Model 3,2023-04-21,SILVER,51985.33
3893,Model Y,2022-07-10,WHITE,50961.1
3894,Model X,2022-06-10,GREY,114135.41
3895,Model 3,2023-05-24,GREY,41373.95
3896,Model X,2023-05-21,SILVER,132181.77
3897,Model X,2023-03-17,RED,119405.71
3898,Model Y,2022-02-05,GREY,54256.4
3899,Model X,2022-10-20,WHITE,134002.06
3900,Model X,2023-01-01,GREY,102712.39
3901,Model X,2021-08-24,SILVER,95153.55
3902,Model 3,2021-11-25,WHITE,43808.2
3903,Model Y,2023-07-05,WHITE,60731.17
3904,Model S,2021-10-06,WHITE,122718.41
3905,Model Y,2022-12-06,GREY,53227.58
3906,Model X,2021-11-15,RED,142000.24
3907,Model Y,2021-07-16,BLACK,53900.53
3908,Model 3,2023-02-14,BLACK,47931.51
3909,Model S,2021-09-13,WHITE,100604.01
3910,Model 3,2022-06-18,WHITE,49412.95
3911,Model Y,2023-06-04,RED,59070.24
3912,Model X,2023-01-29,GREY,141358.04
3913,Model Y,2023-01-17,SILVER,54618.47
3914,Model S,2022-08-19,SILVER,119767.38
3915,Model X,2022-10-30,SILVER,120311.71
3916,Model S,2023-05-28,WHITE,133372.69
3917,Model X,2022-11-08,RED,92038.16
3918,Model Y,2022-01-13,RED,58211.65
3919,Model S,2023-02-20,WHITE,131534.38
3920,Model S,2022-03-12,WHITE,100431.38
3921,Model S,2022-04-04,RED,81904.19
3922,Model S,2022-05-12,SILVER,80235.63
3923,Model X,2021-11-28,WHITE,105748.89
3924,Model X,2022-07-15,BLACK,91719.88
3925,Model Y,2022-01-25,GREY,59979.27
3926,Model 3,2022-02-07,SILVER,49251.36
3927,Model Y,2023-01-08,BLACK,55608.53
3928,Model S,2021-08-02,GREY,87650.14
3929,Model 3,2023-06-10,RED,55760.51
3930,Model S,2022-03-02,GREY,120839.85
3931,Model S,2022-06-03,GREY,118957.47
3932,Model X,2021-09-16,RED,134703.23
3933,Model 3,2022-02-05,GREY,53640.32
3934,Model X,2022-09-23,BLACK,129442.65
3935,Model 3,2022-07-25,BLACK,48201.59
3936,Model S,2023-01-31,RED,96136.93
3937,Model 3,2022-10-24,BLACK,56359.92
3938,Model Y,2022-12-13,RED,60748.37
3939,Model S,2021-11-28,WHITE,124081.95
3940,Model S,2022-03-31,SILVER,81577.95
3941,Model Y,2022-04-20,SILVER,57199.87
3942,Model S,2021-11-24,WHITE,103872.17
3943,Model Y,2022-11-16,GREY,50135.36
3944,Model Y,2022-05-11,GREY,58448.58
3945,Model S,2022-12-31,SILVER,97233.53
3946,Model Y,2022-06-22,WHITE,58043.81
3947,Model S,2021-12-24,GREY,119269.22
3948,Model X,2022-04-10,RED,101393.5
3949,Model S,2023-04-27,WHITE,121350.31
3950,Model 3,2021-11-26,WHITE,49342.47
3951,Model X,2022-12-10,SILVER,121726.97
3952,Model S,2022-12-08,RED,118269.18
3953,Model Y,2022-04-24,BLACK,50147.84
3954,Model Y,2023-06-16,RED,53084.09
3955,Model 3,2023-06-28,BLACK,44628.5
3956,Model S,2022-07-11,RED,102975.51
3957,Model 3,2023-04-17,BLACK,49553.81
3958,Model S,2023-05-13,GREY,97738.35
3959,Model S,2022-09-27,GREY,91511.79
3960,Model 3,2023-04-17,WHITE,56509.56
3961,Model X,2022-04-18,SILVER,135207.53
3962,Model S,2021-12-17,BLACK,125531.99
3963,Model X,2021-09-06,GREY,132935.06
3964,Model Y,2022-11-23,WHITE,56309.61
3965,Model Y,2022-05-25,RED,53650.18
3966,Model S,2022-12-18,SILVER,113337.32
3967,Model 3,2023-03-07,RED,52318.05
3968,Model X,2023-05-16,WHITE,149891.53
3969,Model S,2021-09-09,RED,112725.4
3970,Model Y,2022-12-16,WHITE,58901.55
3971,Model 3,2022-09-17,BLACK,48137.26
3972,Model 3,2021-12-02,WHITE,44845.8
3973,Model Y,2021-11-29,SILVER,53432.62
3974,Model S,2021-12-06,BLACK,90481.6
3975,Model Y,2022-12-18,WHITE,56464.28
3976,Model 3,2022-05-04,RED,44517.99
3977,Model 3,2023-07-03,GREY,47347.35
3978,Model 3,2021-09-06,WHITE,43270.81
3979,Model 3,2021-08-14,RED,41902.06
3980,Model Y,2022-05-26,GREY,59986.65
3981,Model X,2022-01-05,WHITE,142515.58
3982,Model X,2023-02-23,BLACK,116438.53
3983,Model X,2023-04-24,WHITE,148226.59
3984,Model S,2021-12-02,BLACK,101146.19
3985,Model S,2021-09-19,BLACK,86023.69
3986,Model X,2023-06-04,RED,131720.55
3987,Model 3,2022-07-13,WHITE,48584.66
3988,Model Y,2022-10-01,WHITE,54122.79
3989,Model X,2023-05-21,SILVER,102725.12
3990,Model Y,2023-02-12,SILVER,52030.76
3991,Model S,2021-09-26,WHITE,110869.53
3992,Model 3,2023-06-25,RED,52094.46
3993,Model 3,2021-12-19,RED,52650.37
3994,Model 3,2022-03-18,RED,40331.41
3995,Model S,2022-07-23,WHITE,139229.2
3996,Model S,2021-12-02,RED,110655.27
3997,Model X,2022-08-25,BLACK,147074.99
3998,Model S,2022-11-24,WHITE,137834.2
3999,Model 3,2021-09-22,BLACK,46925.34
4000,Model 3,2022-06-03,GREY,40829.23
4001,Model 3,2022-11-28,WHITE,49525.07
4002,Model S,2023-05-10,GREY,111192.84
4003,Model S,2022-01-31,GREY,88347.92
4004,Model 3,2021-09-16,GREY,50181.43
4005,Model 3,2021-12-29,GREY,42580.97
4006,Model Y,2022-08-22,BLACK,58061.62
4007,Model X,2021-09-10,GREY,121256.06
4008,Model 3,2021-07-17,RED,44149.42
4009,Model S,2022-12-16,WHITE,138616.62
4010,Model 3,2022-02-02,RED,50134.97
4011,Model Y,2022-02-26,WHITE,52490.05
4012,Model Y,2023-04-27,GREY,60846.96
4013,Model S,2022-08-16,RED,98975.03
4014,Model S,2021-08-28,RED,136657.0
4015,Model S,2021-09-28,BLACK,137376.39
4016,Model S,2022-10-26,BLACK,125995.46
4017,Model X,2022-10-23,WHITE,135361.75
4018,Model 3,2022-02-12,WHITE,53908.62
4019,Model 3,2021-09-08,RED,55586.93
4020,Model X,2021-07-13,BLACK,134050.76
4021,Model X,2023-03-21,SILVER,98697.0
4022,Model X,2021-07-24,BLACK,97101.83
4023,Model 3,2022-01-07,SILVER,49039.35
4024,Model S,2023-01-17,GREY,132411.17
4025,Model Y,2022-08-06,BLACK,58170.08
4026,Model X,2022-02-05,RED,142686.01
4027,Model X,2023-06-13,GREY,131700.56
4028,Model S,2021-07-19,BLACK,104363.63
4029,Model Y,2022-03-31,RED,59943.3
4030,Model S,2022-02-06,GREY,94471.81
4031,Model Y,2022-07-25,RED,50311.4
4032,Model Y,2023-04-25,WHITE,51587.82
4033,Model X,2023-02-03,SILVER,136722.45
4034,Model X,2023-02-17,GREY,90167.03
4035,Model X,2023-02-09,GREY,139991.12
4036,Model S,2023-01-23,GREY,81193.07
4037,Model S,2022-08-03,GREY,82506.36
4038,Model 3,2022-02-03,WHITE,43140.51
4039,Model S,2021-10-15,WHITE,98287.33
4040,Model 3,2021-10-02,WHITE,48962.88
4041,Model X,2022-10-03,SILVER,138203.34
4042,Model Y,2023-04-22,SILVER,58498.73
4043,Model 3,2022-07-13,WHITE,45372.6
4044,Model S,2021-12-28,GREY,96057.56
4045,Model X,2021-12-14,BLACK,147852.76
4046,Model Y,2022-10-31,GREY,52805.91
4047,Model Y,2022-03-24,WHITE,57186.25
4048,Model X,2023-01-24,SILVER,138047.99
4049,Model 3,2023-04-15,GREY,52221.97
4050,Model 3,2023-01-26,RED,54083.74
4051,Model S,2022-03-30,SILVER,126165.75
4052,Model S,2022-08-12,GREY,98737.51
4053,Model S,2023-05-21,WHITE,138857.61
4054,Model X,2023-04-17,BLACK,92882.92
4055,Model 3,2022-12-06,RED,56730.42
4056,Model Y,2022-12-02,BLACK,58916.46
4057,Model Y,2022-02-11,GREY,55361.5
4058,Model Y,2021-10-31,RED,51671.07
4059,Model X,2022-12-16,SILVER,137697.25
4060,Model 3,2022-05-06,BLACK,46355.5
4061,Model Y,2021-12-27,SILVER,52502.31
4062,Model Y,2021-12-29,WHITE,60056.92
4063,Model 3,2022-08-05,SILVER,40843.5
4064,Model X,2023-01-18,RED,148863.26
4065,Model 3,2023-04-18,GREY,54713.12
4066,Model X,2022-09-30,RED,143247.41
4067,Model X,2023-05-09,BLACK,110420.01
4068,Model S,2021-10-14,GREY,132209.48
4069,Model S,2022-03-25,SILVER,89566.99
4070,Model S,2023-06-11,WHITE,134307.66
4071,Model Y,2022-05-05,BLACK,59808.34
4072,Model 3,2023-07-03,RED,45972.95
4073,Model S,2023-06-09,WHITE,87075.81
4074,Model Y,2022-10-24,RED,51252.73
4075,Model X,2023-02-07,WHITE,104632.13
4076,Model S,2023-02-22,SILVER,138581.0
4077,Model Y,2021-08-08,GREY,60238.9
4078,Model S,2022-12-28,GREY,90290.69
4079,Model X,2022-09-11,RED,143045.27
4080,Model Y,2022-07-07,SILVER,54748.35
4081,Model S,2021-10-29,GREY,135813.76
4082,Model 3,2021-12-15,SILVER,55986.32
4083,Model S,2022-10-14,BLACK,84101.77
4084,Model Y,2023-04-18,GREY,51992.99
4085,Model S,2022-06-20,RED,104213.67
4086,Model S,2022-12-09,SILVER,125684.72
4087,Model 3,2022-08-21,WHITE,50537.7
4088,Model S,2022-05-08,RED,102734.73
4089,Model Y,2021-11-08,WHITE,50874.34
4090,Model 3,2023-05-14,BLACK,53102.38
4091,Model Y,2021-08-04,WHITE,58325.9
4092,Model 3,2022-12-26,GREY,49487.08
4093,Model X,2023-04-05,GREY,144766.04
4094,Model S,2022-02-16,WHITE,128743.26
4095,Model Y,2021-09-15,BLACK,60860.62
4096,Model X,2021-08-24,WHITE,91711.31
4097,Model 3,2022-04-24,WHITE,50305.7
4098,Model X,2022-04-11,BLACK,91788.38
4099,Model X,2022-06-06,WHITE,131313.43
4100,Model X,2022-06-24,BLACK,95191.29
4101,Model X,2021-09-29,WHITE,135671.83
4102,Model S,2021-07-13,SILVER,87081.24
4103,Model S,2023-04-25,SILVER,124903.69
4104,Model 3,2022-08-07,RED,44479.81
4105,Model Y,2022-02-03,WHITE,59755.26
4106,Model X,2022-02-19,BLACK,106544.67
4107,Model Y,2023-06-11,SILVER,50108.01
4108,Model X,2021-10-15,WHITE,109348.17
4109,Model 3,2023-05-27,BLACK,43294.89
4110,Model 3,2022-01-22,WHITE,41473.44
4111,Model 3,2021-07-13,BLACK,49409.96
4112,Model X,2022-03-18,GREY,96646.15
4113,Model X,2023-03-19,GREY,135754.12
4114,Model Y,2021-08-09,GREY,53680.16
4115,Model 3,2023-05-07,WHITE,52051.48
4116,Model Y,2023-02-14,RED,57726.65
4117,Model 3,2022-11-15,WHITE,56860.15
4118,Model Y,2023-05-10,RED,56826.3
4119,Model Y,2023-04-13,GREY,54583.33
4120,Model Y,2021-10-04,RED,58839.91
4121,Model X,2021-11-29,BLACK,129821.71
4122,Model S,2023-03-08,SILVER,121442.34
4123,Model S,2021-08-15,SILVER,133755.63
4124,Model 3,2022-09-17,BLACK,41859.28
4125,Model Y,2021-08-19,SILVER,53408.06
4126,Model 3,2022-01-05,RED,56482.66
4127,Model X,2022-04-08,GREY,92041.46
4128,Model 3,2023-02-20,SILVER,40357.6
4129,Model X,2021-09-16,GREY,100030.81
4130,Model 3,2021-09-08,BLACK,48826.29
4131,Model X,2022-12-28,RED,96589.66
4132,Model X,2023-02-17,BLACK,132884.43
4133,Model X,2022-05-04,SILVER,130420.43
4134,Model S,2022-09-05,RED,116342.22
4135,Model 3,2023-02-06,SILVER,54769.39
4136,Model S,2023-01-29,SILVER,85301.51
4137,Model S,2022-09-03,RED,131713.37
4138,Model 3,2022-10-28,RED,50702.82
4139,Model S,2023-01-16,WHITE,87367.21
4140,Model Y,2023-05-25,RED,52276.82
4141,Model S,2022-08-14,BLACK,122815.93
4142,Model 3,2022-04-26,WHITE,51308.3
4143,Model 3,2021-11-06,GREY,49290.63
4144,Model S,2023-05-09,RED,96092.34
4145,Model 3,2022-08-11,RED,40798.51
4146,Model 3,2022-02-24,BLACK,40997.13
4147,Model Y,2023-05-19,SILVER,51241.88
4148,Model Y,2022-05-13,WHITE,59641.47
4149,Model S,2022-05-24,GREY,95721.3
4150,Model S,2023-04-09,SILVER,123561.6
4151,Model 3,2022-11-19,RED,49335.25
4152,Model S,2021-10-26,BLACK,114079.73
4153,Model Y,2022-09-05,RED,56749.57
4154,Model Y,2023-01-04,BLACK,58307.08
4155,Model Y,2022-06-13,SILVER,50034.03
4156,Model Y,2021-07-29,SILVER,59791.48
4157,Model 3,2022-05-23,SILVER,40104.62
4158,Model 3,2023-01-30,SILVER,43423.12
4159,Model 3,2023-03-24,SILVER,47064.85
4160,Model S,2023-04-23,GREY,119442.93
4161,Model 3,2022-08-25,WHITE,44333.01
4162,Model 3,2021-08-12,RED,40313.6
4163,Model 3,2022-04-12,GREY,56557.32
4164,Model S,2023-01-07,BLACK,114819.21
4165,Model Y,2022-08-31,SILVER,60271.45
4166,Model X,2022-09-07,RED,116733.76
4167,Model S,2023-04-06,RED,107603.74
4168,Model X,2023-05-18,SILVER,104236.15
4169,Model 3,2021-12-13,SILVER,50970.82
4170,Model X,2022-02-21,SILVER,103643.66
4171,Model Y,2022-06-15,GREY,58067.91
4172,Model 3,2022-10-01,BLACK,48866.47
4173,Model 3,2022-05-31,GREY,40222.78
4174,Model 3,2023-04-28,BLACK,46231.33
4175,Model X,2022-09-10,RED,106917.57
4176,Model S,2022-12-29,RED,132261.55
4177,Model X,2023-06-04,SILVER,108047.85
4178,Model Y,2023-02-24,WHITE,54164.59
4179,Model X,2022-02-03,WHITE,106970.43
4180,Model S,2023-01-20,BLACK,95103.34
4181,Model S,2021-11-13,WHITE,92703.85
4182,Model Y,2021-10-19,WHITE,56000.51
4183,Model 3,2022-12-17,GREY,50593.22
4184,Model 3,2022-04-16,GREY,55035.59
4185,Model X,2021-09-15,GREY,128338.25
4186,Model X,2022-11-18,GREY,145804.33
4187,Model S,2022-09-01,GREY,96790.06
4188,Model S,2023-02-19,BLACK,92915.14
4189,Model S,2022-01-13,GREY,84340.22
4190,Model S,2023-03-29,RED,92155.71
4191,Model Y,2022-10-20,WHITE,59431.69
4192,Model S,2022-01-26,RED,100631.91
4193,Model S,2023-01-09,BLACK,82487.57
4194,Model Y,2022-08-14,BLACK,51894.71
4195,Model 3,2022-10-06,WHITE,45128.81
4196,Model S,2022-07-03,SILVER,81884.11
4197,Model 3,2021-08-23,RED,43691.54
4198,Model 3,2021-08-21,SILVER,45330.82
4199,Model S,2022-06-05,RED,133476.09
4200,Model Y,2022-07-12,RED,53859.84
4201,Model Y,2022-01-07,WHITE,53545.06
4202,Model Y,2021-08-19,SILVER,53969.04
4203,Model X,2022-02-20,BLACK,123602.29
4204,Model Y,2021-08-30,GREY,54948.75
4205,Model Y,2023-01-05,SILVER,51729.92
4206,Model Y,2022-07-21,GREY,50699.17
4207,Model X,2022-07-09,BLACK,103545.63
4208,Model X,2023-02-26,SILVER,143880.43
4209,Model 3,2022-09-15,BLACK,45287.33
4210,Model X,2023-06-26,WHITE,100507.29
4211,Model X,2023-04-29,WHITE,135457.18
4212,Model 3,2023-02-28,GREY,53960.59
4213,Model 3,2023-06-04,BLACK,50320.79
4214,Model Y,2023-02-18,GREY,54686.28
4215,Model X,2022-02-28,RED,94207.87
4216,Model X,2021-09-08,RED,111208.83
4217,Model X,2021-11-27,WHITE,141308.0
4218,Model X,2022-11-05,BLACK,122113.39
4219,Model 3,2023-02-04,SILVER,43708.74
4220,Model Y,2022-05-17,RED,59836.15
4221,Model X,2022-08-15,GREY,149248.18
4222,Model 3,2021-12-20,SILVER,45371.15
4223,Model 3,2021-08-04,BLACK,53041.61
4224,Model 3,2023-07-07,RED,43968.02
4225,Model Y,2023-06-03,BLACK,57095.03
4226,Model 3,2022-03-05,SILVER,41568.09
4227,Model Y,2023-03-01,BLACK,52234.26
4228,Model S,2022-11-20,SILVER,123956.98
4229,Model X,2022-11-22,WHITE,128567.75
4230,Model X,2023-03-19,WHITE,97732.95
4231,Model Y,2022-01-17,RED,51843.66
4232,Model X,2022-06-09,BLACK,118442.29
4233,Model Y,2022-06-02,BLACK,58522.26
4234,Model X,2021-09-10,GREY,98282.06
4235,Model Y,2022-03-29,SILVER,59456.14
4236,Model S,2022-08-03,RED,119911.93
4237,Model Y,2023-05-29,SILVER,58083.85
4238,Model Y,2021-07-31,RED,57273.83
4239,Model Y,2022-08-20,GREY,51040.62
4240,Model 3,2021-07-20,GREY,41960.96
4241,Model X,2022-06-24,SILVER,108507.87
4242,Model Y,2021-10-20,RED,55501.52
4243,Model X,2022-03-15,GREY,124495.69
4244,Model X,2021-09-23,RED,97598.13
4245,Model Y,2022-05-22,SILVER,56635.93
4246,Model Y,2022-04-23,GREY,56350.53
4247,Model 3,2022-11-07,WHITE,45020.74
4248,Model Y,2022-06-02,SILVER,54252.78
4249,Model S,2023-06-29,GREY,138214.72
4250,Model X,2022-02-02,RED,134845.85
4251,Model Y,2021-10-10,SILVER,52274.69
4252,Model X,2023-06-26,GREY,137900.32
4253,Model 3,2021-10-25,BLACK,50250.28
4254,Model Y,2022-04-04,BLACK,53263.38
4255,Model Y,2022-03-05,WHITE,55402.61
4256,Model X,2021-10-25,BLACK,97072.51
4257,Model X,2023-05-20,GREY,126155.81
4258,Model Y,2022-11-13,GREY,51940.3
4259,Model Y,2023-03-03,GREY,56813.84
4260,Model X,2022-08-16,SILVER,94233.29
4261,Model Y,2022-11-21,RED,59613.36
4262,Model Y,2021-08-20,RED,51660.17
4263,Model X,2022-11-29,WHITE,110377.47
4264,Model X,2023-05-06,GREY,124507.25
4265,Model Y,2022-05-31,SILVER,56546.41
4266,Model Y,2022-09-26,SILVER,60126.56
4267,Model S,2022-11-27,GREY,104862.13
4268,Model S,2022-11-09,WHITE,124067.13
4269,Model S,2021-07-10,WHITE,95534.73
4270,Model 3,2023-01-25,SILVER,44369.58
4271,Model S,2022-11-12,RED,118991.35
4272,Model X,2021-09-03,GREY,138058.8
4273,Model 3,2021-07-10,BLACK,48224.54
4274,Model S,2021-10-11,WHITE,136386.28
4275,Model S,2021-11-07,WHITE,139952.0
4276,Model S,2022-11-14,BLACK,95927.04
4277,Model Y,2022-12-25,SILVER,55282.47
4278,Model S,2023-05-25,BLACK,135809.31
4279,Model X,2022-01-24,RED,121378.15
4280,Model Y,2022-06-02,WHITE,55201.74
4281,Model S,2022-12-21,RED,121690.54
4282,Model 3,2023-05-07,WHITE,51017.85
4283,Model Y,2023-07-02,SILVER,50111.76
4284,Model S,2023-03-18,BLACK,115644.45
4285,Model X,2021-07-15,RED,125951.58
4286,Model X,2023-03-12,WHITE,125241.46
4287,Model S,2022-07-24,WHITE,139685.2
4288,Model S,2023-06-10,GREY,121856.82
4289,Model Y,2021-09-20,SILVER,56957.44
4290,Model 3,2021-08-11,SILVER,50201.73
4291,Model Y,2022-12-21,RED,53033.61
4292,Model S,2022-05-06,SILVER,121860.78
4293,Model Y,2022-03-11,SILVER,57015.89
4294,Model 3,2022-01-22,RED,41782.71
4295,Model 3,2023-03-22,GREY,55230.67
4296,Model 3,2022-10-11,GREY,51711.58
4297,Model X,2021-07-18,BLACK,122579.04
4298,Model Y,2022-09-07,RED,53627.16
4299,Model 3,2023-07-10,BLACK,46277.42
4300,Model S,2022-08-03,SILVER,120758.04
4301,Model Y,2021-11-19,WHITE,58715.77
4302,Model X,2022-11-20,RED,146747.1
4303,Model X,2022-03-18,GREY,103751.38
4304,Model Y,2022-11-11,SILVER,56755.62
4305,Model Y,2021-09-13,SILVER,54767.05
4306,Model Y,2023-06-30,GREY,55386.38
4307,Model 3,2021-09-07,GREY,44229.08
4308,Model S,2021-08-30,SILVER,111434.47
4309,Model Y,2022-01-22,WHITE,60749.99
4310,Model Y,2022-02-07,WHITE,59693.13
4311,Model Y,2022-08-17,WHITE,54762.23
4312,Model X,2022-11-13,SILVER,96764.8
4313,Model 3,2023-02-14,BLACK,54398.77
4314,Model X,2022-08-10,SILVER,90796.82
4315,Model 3,2021-07-19,BLACK,47803.21
4316,Model Y,2022-04-28,SILVER,54689.62
4317,Model S,2023-01-19,RED,107611.45
4318,Model S,2021-12-15,RED,88888.76
4319,Model S,2021-09-09,WHITE,123757.85
4320,Model 3,2022-02-05,SILVER,49012.11
4321,Model Y,2022-01-13,BLACK,57013.97
4322,Model S,2022-12-01,SILVER,114903.17
4323,Model X,2021-12-23,WHITE,144733.5
4324,Model 3,2023-04-16,RED,46574.55
4325,Model 3,2023-05-14,SILVER,52015.95
4326,Model 3,2021-12-22,GREY,43013.15
4327,Model 3,2022-01-18,GREY,51153.76
4328,Model X,2022-07-26,WHITE,94581.23
4329,Model S,2021-09-18,BLACK,90651.6
4330,Model Y,2022-02-11,BLACK,60296.11
4331,Model S,2023-06-16,GREY,120047.69
4332,Model S,2023-06-15,SILVER,130407.27
4333,Model Y,2021-10-22,SILVER,53497.78
4334,Model 3,2022-06-30,WHITE,48541.02
4335,Model S,2023-07-09,WHITE,96557.18
4336,Model X,2023-04-07,WHITE,100277.4
4337,Model 3,2023-01-20,WHITE,55755.56
4338,Model X,2022-10-31,BLACK,141159.05
4339,Model 3,2022-08-30,RED,43656.64
4340,Model X,2022-05-03,GREY,131276.03
4341,Model 3,2023-06-23,SILVER,54813.71
4342,Model S,2022-11-13,GREY,116977.42
4343,Model S,2023-06-20,WHITE,110024.42
4344,Model X,2022-03-28,BLACK,90079.28
4345,Model Y,2023-01-11,BLACK,53605.15
4346,Model 3,2021-09-18,SILVER,45700.53
4347,Model 3,2023-05-22,BLACK,48567.05
4348,Model Y,2022-01-27,GREY,53143.77
4349,Model X,2021-09-16,SILVER,116083.35
4350,Model X,2021-10-13,SILVER,147723.22
4351,Model S,2022-07-24,WHITE,118435.7
4352,Model 3,2021-11-23,GREY,51909.91
4353,Model X,2022-02-07,GREY,112393.09
4354,Model X,2023-02-22,RED,142347.11
4355,Model 3,2022-01-11,GREY,41598.98
4356,Model X,2021-07-28,RED,144254.97
4357,Model 3,2023-02-18,BLACK,46316.85
4358,Model S,2021-12-31,WHITE,93769.18
4359,Model S,2021-10-22,RED,103210.05
4360,Model 3,2022-09-11,SILVER,44980.59
4361,Model Y,2023-04-15,RED,60105.78
4362,Model 3,2022-07-29,RED,51447.57
4363,Model Y,2022-10-19,GREY,53786.09
4364,Model Y,2023-01-02,WHITE,51724.86
4365,Model S,2022-09-02,GREY,122460.55
4366,Model X,2022-07-09,WHITE,92595.0
4367,Model X,2022-09-05,BLACK,128120.91
4368,Model Y,2021-07-17,BLACK,56682.75
4369,Model Y,2022-11-13,SILVER,55874.54
4370,Model 3,2022-10-27,BLACK,42077.17
4371,Model S,2023-02-24,RED,95543.66
4372,Model 3,2023-03-09,SILVER,40057.35
4373,Model X,2022-06-05,GREY,124805.91
4374,Model S,2022-10-04,GREY,85414.26
4375,Model 3,2022-06-20,WHITE,41990.76
4376,Model X,2023-07-08,RED,116460.38
4377,Model S,2022-01-15,WHITE,83384.79
4378,Model S,2022-04-09,RED,117606.76
4379,Model Y,2023-02-27,RED,59492.49
4380,Model X,2022-01-07,GREY,90568.06
4381,Model 3,2022-04-05,GREY,55532.26
4382,Model Y,2023-03-28,RED,52369.11
4383,Model 3,2021-10-26,WHITE,54815.47
4384,Model Y,2022-02-15,GREY,58275.56
4385,Model X,2021-07-23,SILVER,108576.66
4386,Model Y,2021-07-19,BLACK,53600.52
4387,Model 3,2022-07-15,GREY,51649.5
4388,Model 3,2022-07-08,WHITE,42720.99
4389,Model S,2022-03-01,WHITE,107162.69
4390,Model S,2021-12-18,SILVER,99152.2
4391,Model Y,2022-01-21,RED,52148.19
